0.266596	5.38	2.77	20	
0.271223	5.5	2.77	20.1	
0.276778	5.67	2.77	20.2	
0.282087	5.75	2.77	20.3	
0.286533	5.81	2.77	20.4	
0.290529	5.87	2.77	20.5	
0.294551	6.03	2.77	20.6	
0.298597	6.14	2.77	20.7	
0.302572	6.18	2.77	20.8	
0.305904	6.36	2.77	20.9	
0.309406	6.41	2.77	21	
0.313283	6.59	2.77	21.1	
0.316957	6.65	2.77	21.2	
0.32041	6.81	2.77	21.3	
0.324254	6.86	2.77	21.4	
0.328084	7.04	2.77	21.5	
0.332889	7.2	2.77	21.6	
0.337154	7.3	2.77	21.7	
0.34188	7.4	2.77	21.8	
0.345662	7.49	2.77	21.9	
0.34965	7.59	2.77	22	
0.353107	7.63	2.77	22.1	
0.356379	7.8	2.77	22.2	
0.359971	7.82	2.77	22.3	
0.362976	7.9	2.77	22.4	
0.366032	7.98	2.77	22.5	
0.368732	8.06	2.77	22.6	
0.372301	8.18	2.77	22.7	
0.375657	8.21	2.77	22.8	
0.378931	8.31	2.77	22.9	
0.381825	8.38	2.77	23	
0.385208	8.52	2.77	23.1	
0.389105	8.58	2.77	23.2	
0.392773	8.71	2.77	23.3	
0.396197	8.84	2.77	23.4	
0.4	8.96	2.77	23.5	
0.403226	9.01	2.77	23.6	
0.407	9.06	2.77	23.7	
0.411692	9.14	2.77	23.8	
0.415973	9.22	2.77	23.9	
0.420875	9.34	2.77	24	
0.42517	9.42	2.77	24.1	
0.429553	9.49	2.77	24.2	
0.434405	9.54	2.77	24.3	
0.438212	9.59	2.77	24.4	
0.442282	9.72	2.78	24.5	
0.446628	9.87	2.77	24.6	
0.451467	10.01	2.77	24.7	
0.456204	10.15	2.77	24.8	
0.460193	10.25	2.77	24.9	
0.464468	10.36	2.78	25	
0.468604	10.46	2.78	25.1	
0.473037	10.59	2.78	25.2	
0.477783	10.72	2.78	25.3	
0.482859	10.82	2.78	25.4	
0.487805	10.94	2.78	25.5	
0.490918	11.05	2.78	25.6	
0.496032	11.16	2.78	25.7	
0.4995	11.26	2.78	25.8	
0.503525	11.36	2.78	25.9	
0.507357	11.46	2.78	26	
0.512033	11.58	2.78	26.1	
0.515996	11.67	2.78	26.2	
0.520021	11.75	2.78	26.3	
0.524659	11.85	2.78	26.4	
0.529661	12	2.78	26.5	
0.534474	12.12	2.78	26.6	
0.538793	12.23	2.78	26.7	
0.543478	12.34	2.78	26.8	
0.548246	12.47	2.78	26.9	
0.552792	12.59	2.78	27	
0.557103	12.68	2.78	27.1	
0.560224	12.73	2.78	27.2	
0.563698	12.83	2.78	27.3	
0.567215	12.97	2.78	27.4	
0.571429	13.08	2.78	27.5	
0.576701	13.19	2.78	27.6	
0.57971	13.28	2.78	27.7	
0.58548	13.44	2.78	27.8	
0.590319	13.55	2.78	27.9	
0.594884	13.66	2.78	28	
0.60024	13.77	2.78	28.1	
0.60423	13.9	2.78	28.2	
0.609385	14.03	2.78	28.3	
0.613874	14.13	2.78	28.4	
0.619195	14.23	2.78	28.5	
0.623053	14.38	2.78	28.6	
0.628141	14.49	2.78	28.7	
0.632111	14.59	2.78	28.8	
0.636537	14.7	2.78	28.9	
0.641849	14.83	2.78	29	
0.646831	14.94	2.78	29.1	
0.65189	15.07	2.78	29.2	
0.656599	15.17	2.78	29.3	
0.660939	15.28	2.78	29.4	
0.665336	15.41	2.78	29.5	
0.668449	15.51	2.78	29.6	
0.672495	15.62	2.78	29.7	
0.677048	15.72	2.78	29.8	
0.680735	15.84	2.78	29.9	
0.684932	15.94	2.78	30	
0.688705	16.05	2.78	30.1	
0.693963	16.15	2.78	30.2	
0.696864	16.27	2.78	30.3	
0.702741	16.39	2.78	30.4	
0.707214	16.5	2.78	30.5	
0.710732	16.6	2.78	30.6	
0.716332	16.72	2.78	30.7	
0.719424	16.85	2.78	30.8	
0.723066	16.96	2.78	30.9	
0.728332	17.05	2.78	31	
0.731529	17.16	2.78	31.1	
0.735294	17.28	2.78	31.2	
0.739645	17.38	2.78	31.3	
0.743494	17.47	2.78	31.4	
0.746826	17.55	2.78	31.5	
0.750751	17.69	2.78	31.6	
0.755858	17.82	2.78	31.7	
0.759878	17.92	2.78	31.8	
0.763359	18.07	2.78	31.9	
0.769231	18.32	2.78	32	
0.773395	18.37	2.78	32.1	
0.777001	18.4	2.78	32.2	
0.781861	18.43	2.78	32.3	
0.786782	18.6	2.78	32.4	
0.790514	18.76	2.78	32.5	
0.795545	18.82	2.78	32.6	
0.798085	18.89	2.78	32.7	
0.803213	19	2.78	32.8	
0.807103	19.11	2.78	32.9	
0.81103	19.21	2.78	33	
0.814996	19.3	2.79	33.1	
0.819001	19.39	2.79	33.2	
0.823723	19.55	2.79	33.3	
0.82713	19.6	2.79	33.4	
0.831255	19.7	2.79	33.5	
0.835422	19.83	2.79	33.6	
0.839631	19.91	2.79	33.7	
0.84246	20.05	2.79	33.8	
0.84674	20.1	2.79	33.9	
0.85034	20.16	2.79	34	
0.852515	20.29	2.79	34.1	
0.857633	20.35	2.79	34.2	
0.861326	20.54	2.79	34.3	
0.865052	20.61	2.79	34.4	
0.869565	20.75	2.79	34.5	
0.874891	20.85	2.79	34.6	
0.878735	21.02	2.79	34.7	
0.883392	21.09	2.79	34.8	
0.88574	21.22	2.79	34.9	
0.891266	21.31	2.79	35	
0.894454	21.44	2.79	35.1	
0.897666	21.49	2.79	35.2	
0.903342	21.62	2.79	35.3	
0.907441	21.74	2.79	35.4	
0.909918	21.83	2.79	35.5	
0.914077	21.98	2.79	35.6	
0.919118	22.13	2.79	35.7	
0.924214	22.21	2.79	35.8	
0.926784	22.33	2.79	35.9	
0.930233	22.47	2.79	36	
0.935454	22.5	2.79	36.1	
