0.386548	5.33	24.11	119.1	
0.388199	5.32	24.11	119.2	
0.389105	5.35	24.11	119.3	
0.39093	5.38	24.11	119.4	
0.393082	5.4	24.11	119.5	
0.394477	5.41	24.11	119.6	
0.39557	5.43	24.11	119.7	
0.397298	5.54	24.11	119.8	
0.398565	5.52	24.11	119.9	
0.4	5.55	24.11	120	
0.401606	5.58	24.11	120.1	
0.402576	5.71	24.11	120.2	
0.404531	5.71	24.11	120.3	
0.405844	5.73	24.11	120.4	
0.407	5.74	24.11	120.5	
0.408163	5.75	24.11	120.6	
0.409165	5.77	24.11	120.7	
0.410172	5.77	24.11	120.8	
0.411184	5.79	24.11	120.9	
0.412541	5.8	24.11	121	
0.413394	5.81	24.11	121.1	
0.414938	5.85	24.11	121.2	
0.41684	5.87	24.11	121.3	
0.41841	5.88	24.11	121.4	
0.419639	5.96	24.11	121.5	
0.420698	5.98	24.11	121.6	
0.421941	6.01	24.11	121.7	
0.423549	6.02	24.11	121.8	
0.424448	6.04	24.11	121.9	
0.425713	6.05	24.11	122	
0.426621	6.09	24.11	122.1	
0.427899	6.12	24.11	122.2	
0.429553	6.11	24.11	122.3	
0.430849	6.15	24.11	122.4	
0.432713	6.14	24.11	122.5	
0.434216	6.24	24.11	122.6	
0.43535	6.27	24.11	122.7	
0.436681	6.33	24.11	122.8	
0.438212	6.32	24.11	122.9	
0.439754	6.35	24.11	123	
0.441112	6.36	24.11	123.1	
0.442674	6.39	24.11	123.2	
0.444247	6.42	24.11	123.3	
0.445038	6.45	24.11	123.4	
0.445831	6.48	24.12	123.5	
0.447227	6.49	24.11	123.6	
0.44843	6.59	24.11	123.7	
0.449035	6.63	24.11	123.8	
0.44964	6.57	24.11	123.9	
0.450857	6.59	24.11	124	
0.452694	6.65	24.11	124.1	
0.454545	6.66	24.11	124.2	
0.456621	6.77	24.11	124.3	
0.458085	6.79	24.12	124.4	
0.458505	6.79	24.12	124.5	
0.45977	6.8	24.11	124.6	
0.461042	6.75	24.12	124.7	
0.461894	6.77	24.12	124.8	
0.463177	6.81	24.12	124.9	
0.464684	6.91	24.12	125	
0.466636	6.97	24.12	125.1	
0.467946	6.99	24.12	125.2	
0.468823	7	24.12	125.3	
0.470146	7.01	24.12	125.4	
0.471032	7.03	24.12	125.5	
0.471921	7.08	24.12	125.6	
0.473485	7.12	24.11	125.7	
0.475059	7.14	24.12	125.8	
0.47619	7.27	24.12	125.9	
0.47824	7.16	24.12	126	
0.478927	7.21	24.12	126.1	
0.480077	7.26	24.12	126.2	
0.481464	7.26	24.11	126.3	
0.483092	7.3	24.12	126.4	
0.484027	7.29	24.12	126.5	
0.484496	7.25	24.11	126.6	
0.485201	7.28	24.12	126.7	
