0.94697	15.94	24.11	0	
0.94697	15.94	24.11	0.1	
0.947867	15.94	24.11	0.2	
0.947867	15.94	24.11	0.3	
0.94697	15.94	24.11	0.4	
0.94697	15.94	24.11	0.5	
0.947867	15.94	24.11	0.6	
0.947867	15.94	24.11	0.7	
0.949668	15.94	24.11	0.8	
0.94697	15.94	24.11	0.9	
0.94697	15.94	24.11	1	
0.944287	15.94	24.11	1.1	
0.948767	15.94	24.11	1.2	
0.948767	15.94	24.11	1.3	
0.948767	15.94	24.11	1.4	
0.94697	15.94	24.11	1.5	
0.948767	15.94	24.11	1.6	
0.947867	15.94	24.11	1.7	
0.948767	15.94	24.11	1.8	
0.947867	15.94	24.11	1.9	
0.947867	15.94	24.11	2	
0.947867	15.94	24.11	2.1	
0.94697	15.94	24.11	2.2	
0.949668	15.94	24.11	2.3	
0.947867	15.94	24.11	2.4	
0.94697	15.93	24.11	2.5	
0.94518	15.93	24.11	2.6	
0.94697	15.93	24.11	2.7	
0.94518	15.93	24.11	2.8	
0.94697	15.93	24.11	2.9	
0.947867	15.93	24.11	3	
0.94697	15.93	24.11	3.1	
0.946074	15.93	24.11	3.2	
0.949668	15.93	24.11	3.3	
0.948767	15.93	24.11	3.4	
0.948767	15.95	24.11	3.5	
0.949668	15.97	24.11	3.6	
0.948767	15.99	24.11	3.7	
0.949668	16.01	24.11	3.8	
0.95057	16.01	24.11	3.9	
0.951475	16.02	24.11	4	
0.951475	16.04	24.11	4.1	
0.954198	16.06	24.11	4.2	
0.954198	16.1	24.11	4.3	
0.956023	16.12	24.11	4.4	
0.958773	16.14	24.11	4.5	
0.957854	16.16	24.11	4.6	
0.960615	16.21	24.11	4.7	
0.960615	16.23	24.11	4.8	
0.962464	16.25	24.11	4.9	
0.963391	16.26	24.11	5	
0.966184	16.29	24.11	5.1	
0.96432	16.31	24.11	5.2	
0.967118	16.33	24.11	5.3	
0.968054	16.35	24.11	5.4	
0.968992	16.37	24.11	5.5	
0.971817	16.41	24.11	5.6	
