0.867303	22.5	24.14	7.5	
0.867303	22.49	24.14	7.6	
0.867303	22.48	24.14	7.7	
0.867303	22.42	24.14	7.8	
0.865801	22.41	24.14	7.9	
0.865801	22.42	24.14	8	
0.866551	22.42	24.14	8.1	
0.865052	22.4	24.14	8.2	
0.865801	22.38	24.14	8.3	
0.864304	22.36	24.14	8.4	
0.864304	22.34	24.14	8.5	
0.864304	22.31	24.14	8.6	
0.863558	22.29	24.14	8.7	
0.862813	22.28	24.14	8.8	
0.862813	22.27	24.14	8.9	
0.861326	22.27	24.14	9	
0.859845	22.29	24.14	9.1	
0.861326	22.3	24.14	9.2	
0.859845	22.3	24.14	9.3	
0.859845	22.27	24.14	9.4	
0.859845	22.26	24.14	9.5	
0.860585	22.24	24.14	9.6	
0.859107	22.23	24.14	9.7	
0.858369	22.2	24.14	9.8	
0.858369	22.23	24.14	9.9	
0.856164	22.24	24.14	10	
0.855432	22.21	24.14	10.1	
0.856898	22.19	24.14	10.2	
0.854701	22.17	24.14	10.3	
0.855432	22.12	24.14	10.4	
0.853971	22.07	24.14	10.5	
0.853242	22.05	24.14	10.6	
0.852515	22.02	24.14	10.7	
0.852515	21.99	24.14	10.8	
0.851064	21.98	24.14	10.9	
0.851789	21.93	24.14	11	
0.851064	21.92	24.14	11.1	
0.848896	21.93	24.14	11.2	
0.85034	21.9	24.14	11.3	
0.85034	21.9	24.14	11.4	
0.849618	21.87	24.14	11.5	
0.848896	21.84	24.14	11.6	
0.848896	21.83	24.14	11.7	
0.845309	21.76	24.14	11.8	
0.847458	21.64	24.14	11.9	
0.846024	21.65	24.14	12	
0.846024	21.71	24.14	12.1	
0.845309	21.79	24.14	12.2	
0.845309	21.78	24.14	12.3	
0.845309	21.77	24.14	12.4	
0.844595	21.73	24.14	12.5	
0.84317	21.75	24.14	12.6	
0.843882	21.74	24.14	12.7	
0.843882	21.73	24.14	12.8	
0.841751	21.73	24.14	12.9	
0.841751	21.71	24.14	13	
0.841043	21.71	24.14	13.1	
0.841043	21.69	24.14	13.2	
0.840336	21.65	24.14	13.3	
0.839631	21.69	24.14	13.4	
0.838926	21.64	24.14	13.5	
0.837521	21.64	24.14	13.6	
0.837521	21.6	24.14	13.7	
0.838223	21.59	24.14	13.8	
0.83682	21.58	24.14	13.9	
0.83612	21.56	24.14	14	
0.835422	21.52	24.14	14.1	
0.835422	21.5	24.14	14.2	
0.835422	21.5	24.14	14.3	
0.835422	21.46	24.14	14.4	
0.834725	21.47	24.14	14.5	
0.833333	21.42	24.14	14.6	
0.833333	21.4	24.14	14.7	
0.833333	21.4	24.14	14.8	
0.831947	21.39	24.14	14.9	
0.831947	21.41	24.14	15	
0.832639	21.36	24.14	15.1	
0.830565	21.36	24.14	15.2	
0.830565	21.34	24.14	15.3	
0.829187	21.34	24.14	15.4	
0.8285	21.33	24.14	15.5	
0.829187	21.31	24.14	15.6	
0.829187	21.29	24.14	15.7	
0.827815	21.28	24.14	15.8	
