0.943396	22.5	0.05	
0.942507	22.49	0.05	
0.942507	22.49	0.05	
0.94162	22.46	0.05	
0.943396	22.46	0.05	
0.940734	22.45	0.05	
0.94162	22.45	0.05	
0.942507	22.44	0.05	
0.93985	22.44	0.05	
0.93985	22.44	0.05	
0.94162	22.44	0.05	
0.938086	22.44	0.05	
0.938967	22.44	0.05	
0.938086	22.44	0.05	
0.938967	22.45	0.05	
0.938086	22.43	0.05	
0.938967	22.41	0.05	
0.938967	22.41	0.05	
0.937207	22.41	0.05	
0.937207	22.41	0.05	
0.937207	22.41	0.05	
0.938967	22.41	0.05	
0.937207	22.4	0.05	
0.938086	22.39	0.05	
0.937207	22.38	0.05	
0.938086	22.36	0.05	
0.935454	22.34	0.05	
0.935454	22.32	0.05	
0.937207	22.35	0.05	
0.93633	22.35	0.05	
0.934579	22.34	0.05	
0.934579	22.34	0.05	
0.934579	22.3	0.05	
0.934579	22.3	0.05	
0.932836	22.29	0.05	
0.933707	22.28	0.05	
0.932836	22.32	0.05	
0.931966	22.31	0.05	
0.933707	22.3	0.05	
0.931966	22.3	0.05	
0.930233	22.3	0.05	
0.932836	22.27	0.05	
0.932836	22.26	0.05	
0.930233	22.25	0.05	
0.931099	22.25	0.05	
0.928505	22.23	0.05	
0.929368	22.22	0.05	
0.927644	22.21	0.05	
0.929368	22.22	0.05	
0.928505	22.22	0.05	
0.927644	22.2	0.05	
0.925926	22.2	0.05	
0.926784	22.17	0.05	
0.926784	22.18	0.05	
0.926784	22.16	0.05	
0.925926	22.13	0.05	
0.926784	22.1	0.05	
0.926784	22.09	0.05	
0.924214	22.09	0.05	
0.925069	22.06	0.05	
0.924214	22.06	0.05	
0.925069	22.05	0.05	
0.925926	22.01	0.05	
0.923361	22	0.05	
0.923361	22.03	0.05	
0.924214	22	0.05	
0.923361	22.01	0.05	
0.924214	22.01	0.05	
0.923361	22.01	0.05	
0.923361	21.99	0.05	
0.921659	21.99	0.05	
0.922509	21.98	0.05	
0.922509	21.99	0.05	
0.922509	21.98	0.05	
0.921659	21.98	0.05	
0.922509	21.96	0.05	
0.922509	21.92	0.05	
0.921659	21.89	0.05	
0.92081	21.91	0.05	
0.922509	21.91	0.05	
0.921659	21.94	0.05	
0.92081	21.88	0.05	
0.92081	21.87	0.05	
0.921659	21.86	0.05	
0.919118	21.87	0.05	
0.92081	21.87	0.05	
0.919118	21.87	0.05	
0.919118	21.86	0.05	
0.919118	21.84	0.05	
0.918274	21.82	0.05	
0.91659	21.82	0.05	
0.917431	21.82	0.05	
0.919118	21.82	0.05	
0.918274	21.81	0.05	
0.919118	21.79	0.05	
0.918274	21.78	0.05	
0.91659	21.75	0.05	
0.91659	21.72	0.05	
0.915751	21.68	0.05	
0.914077	21.59	0.05	
0.915751	21.57	0.05	
0.915751	21.65	0.05	
0.913242	21.68	0.05	
0.913242	21.69	0.05	
0.915751	21.71	0.05	
0.914077	21.73	0.05	
0.914913	21.75	0.05	
0.915751	21.78	0.05	
0.913242	21.79	0.05	
0.914077	21.79	0.05	
0.913242	21.8	0.05	
0.913242	21.79	0.05	
0.912409	21.79	0.05	
0.913242	21.77	0.05	
0.914913	21.78	0.05	
0.913242	21.75	0.05	
0.910747	21.74	0.05	
0.911577	21.73	0.05	
0.911577	21.7	0.05	
0.912409	21.7	0.05	
0.911577	21.74	0.05	
0.911577	21.74	0.05	
0.909918	21.71	0.05	
0.911577	21.69	0.05	
0.909918	21.7	0.05	
0.909918	21.7	0.05	
0.910747	21.7	0.05	
0.907441	21.67	0.05	
0.909918	21.67	0.05	
0.909091	21.68	0.05	
0.909091	21.69	0.05	
0.909091	21.66	0.05	
0.909918	21.63	0.05	
0.909091	21.66	0.05	
0.906618	21.64	0.05	
0.905797	21.61	0.05	
0.909091	21.59	0.05	
0.907441	21.57	0.05	
0.905797	21.59	0.05	
0.906618	21.6	0.05	
0.905797	21.61	0.05	
0.905797	21.57	0.05	
0.907441	21.54	0.05	
0.905797	21.55	0.05	
0.903342	21.53	0.05	
0.904977	21.51	0.05	
0.904159	21.51	0.05	
0.904977	21.51	0.05	
0.904159	21.49	0.05	
0.903342	21.5	0.05	
0.901713	21.5	0.05	
0.903342	21.48	0.05	
0.903342	21.48	0.05	
0.903342	21.46	0.05	
0.903342	21.46	0.05	
0.902527	21.47	0.05	
0.900901	21.47	0.05	
0.901713	21.43	0.05	
0.901713	21.38	0.05	
0.901713	21.39	0.05	
0.902527	21.39	0.05	
0.901713	21.4	0.05	
0.900901	21.39	0.05	
0.901713	21.37	0.05	
0.899281	21.37	0.05	
0.898473	21.38	0.05	
0.899281	21.36	0.05	
0.897666	21.34	0.05	
0.897666	21.34	0.05	
0.896861	21.34	0.05	
0.898473	21.34	0.05	
0.897666	21.34	0.05	
0.896861	21.33	0.05	
0.896861	21.34	0.05	
0.895255	21.32	0.05	
0.896861	21.31	0.05	
0.897666	21.29	0.05	
0.895255	21.28	0.05	
0.895255	21.25	0.05	
0.895255	21.24	0.05	
0.895255	21.24	0.05	
0.893655	21.25	0.05	
0.894454	21.25	0.05	
0.892857	21.24	0.05	
0.893655	21.24	0.05	
0.892857	21.24	0.05	
0.893655	21.22	0.05	
0.894454	21.2	0.05	
0.892061	21.18	0.05	
0.891266	21.18	0.05	
0.891266	21.17	0.05	
0.892061	21.15	0.05	
0.891266	21.14	0.05	
0.88968	21.15	0.05	
0.891266	21.14	0.05	
0.888099	21.15	0.05	
0.88968	21.12	0.05	
0.888099	21.09	0.05	
0.887311	21.1	0.05	
0.888099	21.08	0.05	
0.888099	21.08	0.05	
0.887311	21.04	0.05	
0.886525	21.03	0.05	
0.887311	21.03	0.05	
0.88574	21.02	0.05	
0.88574	21.03	0.05	
0.88574	21.02	0.05	
0.884956	20.96	0.05	
0.884173	20.93	0.05	
0.884956	20.96	0.05	
0.88574	20.95	0.05	
0.884173	20.92	0.05	
0.884956	20.94	0.05	
0.883392	20.93	0.05	
0.882613	20.93	0.05	
0.882613	20.93	0.05	
0.881834	20.93	0.05	
0.881834	20.94	0.05	
0.882613	20.93	0.05	
0.882613	20.93	0.05	
0.881834	20.9	0.05	
0.880282	20.88	0.05	
0.881834	20.83	0.05	
0.881057	20.84	0.05	
0.879507	20.85	0.05	
0.880282	20.85	0.05	
0.878735	20.86	0.05	
0.877963	20.87	0.05	
0.877193	20.84	0.05	
0.875657	20.78	0.05	
0.876424	20.79	0.05	
0.877963	20.79	0.05	
0.876424	20.78	0.05	
0.876424	20.79	0.05	
0.876424	20.79	0.05	
0.875657	20.73	0.05	
0.874891	20.7	0.05	
0.874126	20.72	0.05	
0.874891	20.67	0.05	
0.874126	20.67	0.05	
0.87184	20.67	0.05	
0.87184	20.7	0.05	
0.87108	20.69	0.05	
0.8726	20.68	0.05	
0.873362	20.69	0.05	
0.87184	20.7	0.05	
0.87184	20.7	0.05	
0.87108	20.66	0.05	
0.87184	20.61	0.05	
0.87108	20.6	0.05	
0.87108	20.6	0.05	
0.870322	20.56	0.05	
0.870322	20.55	0.05	
0.870322	20.54	0.05	
0.869565	20.53	0.05	
0.869565	20.51	0.05	
0.868056	20.5	0.05	
0.86881	20.48	0.05	
0.867303	20.47	0.05	
0.86881	20.44	0.05	
0.867303	20.45	0.05	
0.867303	20.43	0.05	
0.867303	20.45	0.05	
0.867303	20.46	0.05	
0.867303	20.44	0.05	
0.865052	20.43	0.05	
0.866551	20.44	0.05	
0.863558	20.44	0.05	
0.865801	20.42	0.05	
0.865052	20.42	0.05	
0.865052	20.38	0.05	
