1.054	15.48	1.59	0	
1.051	15.48	1.59	0.1	
1.054	15.48	1.59	0.2	
1.052	15.48	1.59	0.3	
1.053	15.48	1.59	0.4	
1.054	15.48	1.59	0.5	
1.053	15.48	1.59	0.6	
1.051	15.48	1.59	0.7	
1.052	15.48	1.59	0.8	
1.053	15.48	1.59	0.9	
1.053	15.48	1.59	1	
1.052	15.48	1.59	1.1	
1.051	15.48	1.59	1.2	
1.054	15.48	1.59	1.3	
1.051	15.48	1.59	1.4	
1.054	15.48	1.59	1.5	
1.052	15.48	1.59	1.6	
1.053	15.48	1.59	1.7	
1.053	15.48	1.59	1.8	
1.052	15.48	1.59	1.9	
1.053	15.48	1.59	2	
1.052	15.48	1.59	2.1	
1.051	15.48	1.59	2.2	
1.053	15.48	1.59	2.3	
1.052	15.48	1.59	2.4	
1.051	15.48	1.59	2.5	
1.052	15.48	1.59	2.6	
1.053	15.48	1.59	2.7	
1.053	15.48	1.59	2.8	
1.052	15.48	1.59	2.9	
1.054	15.48	1.59	3	
1.054	15.48	1.59	3.1	
1.054	15.48	1.59	3.2	
1.053	15.48	1.59	3.3	
1.052	15.48	1.59	3.4	
1.053	15.48	1.59	3.5	
1.051	15.48	1.59	3.6	
1.052	15.48	1.59	3.7	
1.051	15.48	1.59	3.8	
1.051	15.49	1.59	3.9	
1.053	15.48	1.59	4	
1.051	15.48	1.59	4.1	
1.051	15.48	1.59	4.2	
1.054	15.48	1.59	4.3	
1.053	15.48	1.59	4.4	
1.053	15.48	1.59	4.5	
1.051	15.48	1.59	4.6	
1.05	15.48	1.59	4.7	
1.051	15.48	1.59	4.8	
1.053	15.48	1.59	4.9	
1.053	15.48	1.59	5	
1.053	15.48	1.59	5.1	
1.054	15.48	1.59	5.2	
1.055	15.48	1.59	5.3	
1.054	15.48	1.59	5.4	
1.054	15.48	1.59	5.5	
1.052	15.48	1.59	5.6	
1.051	15.48	1.59	5.7	
1.053	15.48	1.59	5.8	
1.053	15.48	1.59	5.9	
1.053	15.48	1.59	6	
1.052	15.48	1.59	6.1	
1.052	15.48	1.59	6.2	
1.053	15.48	1.59	6.3	
1.052	15.48	1.59	6.4	
1.053	15.48	1.59	6.5	
1.051	15.48	1.59	6.6	
1.051	15.48	1.59	6.7	
1.053	15.48	1.59	6.8	
1.053	15.48	1.59	6.9	
1.051	15.48	1.59	7	
1.052	15.48	1.59	7.1	
1.052	15.48	1.59	7.2	
1.053	15.48	1.59	7.3	
1.053	15.48	1.59	7.4	
1.053	15.48	1.59	7.5	
1.052	15.48	1.59	7.6	
1.051	15.48	1.59	7.7	
1.052	15.48	1.59	7.8	
1.053	15.48	1.59	7.9	
1.052	15.48	1.59	8	
1.052	15.48	1.59	8.1	
1.052	15.48	1.59	8.2	
1.052	15.48	1.59	8.3	
1.052	15.48	1.59	8.4	
1.052	15.48	1.59	8.5	
1.052	15.48	1.59	8.6	
1.053	15.48	1.59	8.7	
1.054	15.48	1.59	8.8	
1.052	15.48	1.59	8.9	
1.054	15.48	1.59	9	
1.052	15.48	1.59	9.1	
1.052	15.48	1.59	9.2	
1.053	15.48	1.59	9.3	
1.053	15.48	1.59	9.4	
1.054	15.48	1.59	9.5	
1.052	15.48	1.59	9.6	
1.053	15.48	1.59	9.7	
1.054	15.48	1.59	9.8	
1.053	15.48	1.59	9.9	
1.053	15.48	1.59	10	
1.051	15.48	1.59	10.1	
1.052	15.48	1.59	10.2	
1.053	15.48	1.59	10.3	
1.052	15.48	1.59	10.4	
1.052	15.48	1.59	10.5	
1.051	15.48	1.59	10.6	
1.053	15.48	1.59	10.7	
1.053	15.48	1.59	10.8	
1.051	15.48	1.59	10.9	
1.05	15.48	1.59	11	
1.053	15.48	1.59	11.1	
1.051	15.48	1.59	11.2	
1.052	15.48	1.59	11.3	
1.054	15.48	1.59	11.4	
1.052	15.48	1.59	11.5	
1.052	15.48	1.59	11.6	
1.053	15.48	1.59	11.7	
1.053	15.48	1.59	11.8	
1.051	15.48	1.59	11.9	
1.052	15.48	1.59	12	
1.051	15.48	1.6	12.1	
1.053	15.48	1.59	12.2	
1.053	15.48	1.6	12.3	
1.054	15.48	1.59	12.4	
1.051	15.48	1.6	12.5	
1.051	15.48	1.6	12.6	
1.052	15.48	1.6	12.7	
1.053	15.48	1.6	12.8	
1.052	15.48	1.6	12.9	
1.053	15.48	1.6	13	
1.052	15.48	1.6	13.1	
1.052	15.48	1.6	13.2	
1.051	15.48	1.6	13.3	
1.051	15.48	1.6	13.4	
1.054	15.48	1.6	13.5	
1.052	15.48	1.6	13.6	
1.051	15.48	1.6	13.7	
1.049	15.48	1.6	13.8	
1.054	15.48	1.6	13.9	
1.052	15.48	1.6	14	
1.053	15.48	1.6	14.1	
1.051	15.48	1.6	14.2	
1.053	15.48	1.6	14.3	
1.052	15.48	1.6	14.4	
1.053	15.48	1.6	14.5	
1.051	15.48	1.6	14.6	
1.054	15.48	1.6	14.7	
1.052	15.48	1.6	14.8	
1.052	15.48	1.6	14.9	
1.052	15.48	1.6	15	
1.054	15.48	1.6	15.1	
1.053	15.48	1.6	15.2	
1.051	15.48	1.6	15.3	
1.053	15.48	1.6	15.4	
1.052	15.48	1.6	15.5	
1.051	15.48	1.6	15.6	
1.055	15.48	1.6	15.7	
1.052	15.48	1.6	15.8	
1.054	15.48	1.6	15.9	
1.053	15.48	1.6	16	
1.053	15.48	1.6	16.1	
1.053	15.48	1.6	16.2	
1.053	15.48	1.6	16.3	
1.051	15.48	1.6	16.4	
1.054	15.48	1.6	16.5	
1.051	15.48	1.6	16.6	
1.051	15.48	1.6	16.7	
1.051	15.48	1.6	16.8	
1.052	15.48	1.6	16.9	
1.052	15.48	1.6	17	
1.053	15.48	1.6	17.1	
1.052	15.48	1.6	17.2	
1.052	15.48	1.6	17.3	
1.052	15.48	1.6	17.4	
1.052	15.48	1.6	17.5	
1.05	15.48	1.6	17.6	
1.053	15.48	1.6	17.7	
1.052	15.48	1.6	17.8	
1.053	15.48	1.6	17.9	
1.054	15.48	1.6	18	
1.05	15.48	1.6	18.1	
1.052	15.48	1.6	18.2	
1.052	15.48	1.6	18.3	
1.053	15.48	1.6	18.4	
1.054	15.48	1.6	18.5	
1.053	15.48	1.6	18.6	
1.053	15.48	1.6	18.7	
1.052	15.48	1.6	18.8	
1.05	15.48	1.6	18.9	
1.054	15.48	1.6	19	
1.053	15.48	1.6	19.1	
1.053	15.48	1.6	19.2	
1.052	15.48	1.61	19.3	
1.052	15.48	1.6	19.4	
1.052	15.48	1.61	19.5	
1.051	15.48	1.61	19.6	
1.051	15.48	1.6	19.7	
1.051	15.48	1.61	19.8	
1.054	15.48	1.6	19.9	
1.053	15.48	1.6	20	
1.052	15.48	1.61	20.1	
1.052	15.48	1.61	20.2	
1.051	15.48	1.61	20.3	
1.054	15.48	1.61	20.4	
1.053	15.48	1.61	20.5	
1.053	15.48	1.61	20.6	
1.053	15.48	1.61	20.7	
1.051	15.48	1.61	20.8	
1.052	15.48	1.61	20.9	
1.051	15.48	1.61	21	
1.051	15.48	1.61	21.1	
1.053	15.48	1.61	21.2	
1.053	15.48	1.61	21.3	
1.053	15.48	1.61	21.4	
1.051	15.48	1.61	21.5	
1.052	15.48	1.61	21.6	
1.053	15.48	1.61	21.7	
1.052	15.48	1.61	21.8	
1.052	15.48	1.61	21.9	
1.052	15.48	1.61	22	
1.051	15.48	1.61	22.1	
1.053	15.48	1.61	22.2	
1.051	15.48	1.61	22.3	
