4.071	5.2	24.12	0	
4.072	5.2	24.12	0.1	
4.07	5.19	24.12	0.2	
4.071	5.18	24.12	0.3	
4.07	5.2	24.12	0.4	
4.072	5.2	24.12	0.5	
4.072	5.2	24.12	0.6	
4.071	5.2	24.12	0.7	
4.072	5.19	24.12	0.8	
4.071	5.2	24.12	0.9	
4.07	5.2	24.12	1	
4.069	5.19	24.12	1.1	
4.069	5.19	24.12	1.2	
4.07	5.2	24.12	1.3	
4.07	5.21	24.12	1.4	
4.071	5.21	24.12	1.5	
4.071	5.18	24.12	1.6	
4.07	5.19	24.12	1.7	
4.07	5.19	24.12	1.8	
4.07	5.19	24.12	1.9	
4.07	5.18	24.12	2	
4.07	5.19	24.12	2.1	
4.07	5.21	24.12	2.2	
4.07	5.18	24.12	2.3	
4.07	5.18	24.12	2.4	
4.071	5.18	24.12	2.5	
4.07	5.2	24.12	2.6	
4.07	5.2	24.12	2.7	
4.069	5.21	24.12	2.8	
4.069	5.2	24.12	2.9	
4.07	5.2	24.12	3	
4.071	5.2	24.12	3.1	
4.067	5.19	24.12	3.2	
4.069	5.19	24.12	3.3	
4.07	5.19	24.12	3.4	
4.069	5.18	24.12	3.5	
4.069	5.2	24.12	3.6	
4.07	5.2	24.12	3.7	
4.069	5.2	24.12	3.8	
4.069	5.19	24.12	3.9	
4.069	5.2	24.12	4	
4.067	5.21	24.12	4.1	
4.069	5.19	24.12	4.2	
4.07	5.17	24.12	4.3	
4.07	5.19	24.12	4.4	
4.069	5.2	24.12	4.5	
4.069	5.2	24.12	4.6	
4.068	5.17	24.12	4.7	
4.069	5.2	24.12	4.8	
4.068	5.19	24.12	4.9	
4.07	5.2	24.12	5	
4.069	5.2	24.12	5.1	
4.07	5.19	24.12	5.2	
4.068	5.2	24.12	5.3	
4.07	5.19	24.12	5.4	
4.066	5.19	24.12	5.5	
4.07	5.19	24.12	5.6	
4.069	5.19	24.12	5.7	
4.069	5.21	24.12	5.8	
4.071	5.19	24.12	5.9	
4.066	5.21	24.12	6	
4.07	5.2	24.12	6.1	
4.067	5.19	24.12	6.2	
4.069	5.17	24.12	6.3	
4.069	5.2	24.12	6.4	
4.069	5.19	24.12	6.5	
4.068	5.19	24.12	6.6	
4.067	5.19	24.12	6.7	
4.068	5.19	24.12	6.8	
4.069	5.18	24.12	6.9	
4.068	5.2	24.12	7	
4.068	5.19	24.12	7.1	
4.069	5.19	24.12	7.2	
4.068	5.2	24.12	7.3	
4.068	5.2	24.12	7.4	
4.067	5.2	24.12	7.5	
4.067	5.2	24.12	7.6	
4.067	5.18	24.12	7.7	
4.066	5.2	24.12	7.8	
4.069	5.19	24.12	7.9	
4.069	5.19	24.12	8	
4.067	5.18	24.12	8.1	
4.068	5.19	24.12	8.2	
4.067	5.18	24.12	8.3	
4.068	5.2	24.12	8.4	
4.069	5.21	24.12	8.5	
4.069	5.21	24.12	8.6	
4.066	5.2	24.12	8.7	
4.069	5.19	24.12	8.8	
4.067	5.19	24.12	8.9	
4.067	5.21	24.12	9	
4.068	5.19	24.12	9.1	
4.067	5.21	24.12	9.2	
4.067	5.19	24.12	9.3	
4.066	5.2	24.12	9.4	
4.068	5.2	24.12	9.5	
4.068	5.19	24.12	9.6	
4.067	5.18	24.12	9.7	
4.067	5.18	24.12	9.8	
4.066	5.19	24.12	9.9	
4.068	5.19	24.12	10	
4.069	5.2	24.12	10.1	
4.067	5.2	24.12	10.2	
4.068	5.21	24.12	10.3	
4.068	5.19	24.12	10.4	
4.068	5.19	24.12	10.5	
4.066	5.21	24.12	10.6	
4.067	5.19	24.12	10.7	
4.067	5.2	24.12	10.8	
4.066	5.19	24.12	10.9	
4.065	5.18	24.12	11	
4.067	5.2	24.12	11.1	
4.066	5.21	24.12	11.2	
4.066	5.2	24.12	11.3	
4.069	5.19	24.12	11.4	
4.067	5.2	24.12	11.5	
4.066	5.19	24.12	11.6	
4.067	5.21	24.12	11.7	
4.064	5.2	24.12	11.8	
4.069	5.19	24.12	11.9	
4.067	5.2	24.12	12	
4.067	5.19	24.12	12.1	
4.065	5.19	24.12	12.2	
4.068	5.2	24.12	12.3	
4.067	5.18	24.12	12.4	
4.065	5.19	24.12	12.5	
4.064	5.17	24.12	12.6	
4.067	5.2	24.12	12.7	
4.063	5.17	24.12	12.8	
4.067	5.19	24.12	12.9	
4.064	5.19	24.12	13	
4.065	5.19	24.12	13.1	
4.065	5.2	24.12	13.2	
4.064	5.19	24.12	13.3	
4.066	5.2	24.12	13.4	
4.067	5.19	24.12	13.5	
4.066	5.21	24.12	13.6	
4.066	5.19	24.12	13.7	
4.066	5.2	24.12	13.8	
4.064	5.18	24.12	13.9	
4.066	5.2	24.12	14	
4.066	5.19	24.12	14.1	
4.065	5.2	24.12	14.2	
4.066	5.2	24.12	14.3	
4.066	5.19	24.12	14.4	
4.064	5.18	24.12	14.5	
4.068	5.2	24.12	14.6	
4.065	5.19	24.12	14.7	
