0.267237	5.34	20.09	
0.268456	5.35	20.09	
0.269687	5.37	20.09	
0.27115	5.5	20.09	
0.272183	5.46	20.09	
0.273299	5.43	20.09	
0.274123	5.55	20.09	
0.275028	5.59	20.09	
0.275786	5.55	20.09	
0.276472	5.61	20.09	
0.277085	5.59	20.09	
0.277624	5.69	20.09	
0.278242	5.73	20.09	
0.279408	5.74	20.09	
0.280348	5.75	20.09	
0.281215	5.75	20.09	
0.281849	5.77	20.09	
0.282885	5.77	20.09	
0.284091	5.81	20.09	
0.285225	5.84	20.09	
0.286533	5.86	20.09	
0.287274	5.86	20.09	
0.288018	5.88	20.09	
0.28885	5.92	20.09	
0.289687	5.97	20.09	
0.290613	6.01	20.09	
0.291886	6.02	20.09	
0.292654	6.07	20.09	
0.293255	6.08	20.09	
0.294118	6.12	20.09	
0.295683	6.12	20.09	
0.296472	6.11	20.09	
0.29753	6.12	20.09	
0.298507	6.15	20.09	
0.29994	6.22	20.09	
0.301296	6.28	20.09	
0.302939	6.33	20.09	
0.304229	6.36	20.09	
0.30525	6.37	20.09	
0.305998	6.39	20.09	
0.306654	6.39	20.09	
0.30722	6.43	20.09	
0.308737	6.47	20.09	
0.309693	6.54	20.09	
0.310559	6.61	20.09	
0.311236	6.61	20.09	
0.312402	6.58	20.09	
0.313381	6.65	20.09	
0.314367	6.64	20.09	
0.315259	6.73	20.09	
0.316256	6.71	20.09	
0.317259	6.74	20.09	
0.318066	6.77	20.09	
0.319183	6.81	20.09	
0.320616	6.85	20.09	
0.322061	6.89	20.09	
0.323206	6.95	20.09	
0.324149	6.97	20.09	
0.324992	6.96	20.09	
0.325945	7.05	20.09	
0.326904	7.11	20.09	
0.327547	7.16	20.09	
0.328407	7.21	20.09	
0.329598	7.25	20.09	
0.330251	7.19	20.09	
0.331675	7.29	20.09	
0.332668	7.29	20.09	
0.333667	7.26	20.09	
0.334672	7.3	20.09	
0.336247	7.37	20.09	
0.338181	7.38	20.09	
0.339789	7.41	20.09	
0.340483	7.43	20.09	
0.341413	7.46	20.09	
0.342114	7.45	20.09	
0.342818	7.48	20.09	
0.343289	7.54	20.09	
0.344116	7.53	20.09	
0.345185	7.55	20.09	
0.345662	7.53	20.09	
0.345901	7.53	20.09	
0.345781	7.55	20.09	
0.3465	7.62	20.09	
0.347947	7.62	20.09	
0.349284	7.75	20.09	
0.350877	7.82	20.09	
0.352485	7.75	20.09	
0.353607	7.84	20.09	
0.355492	7.83	20.09	
0.356888	7.88	20.09	
0.358166	7.97	20.09	
0.359195	7.91	20.09	
0.360231	7.91	20.09	
0.361141	7.97	20.09	
0.362319	8.04	20.09	
0.363108	8.04	20.09	
0.363901	8.05	20.09	
0.365097	8.08	20.09	
0.366435	8.1	20.09	
0.367782	8.09	20.09	
0.368868	8.19	20.09	
0.369686	8.22	20.09	
0.370782	8.2	20.09	
0.372301	8.28	20.09	
0.373692	8.27	20.09	
0.374953	8.3	20.09	
0.375799	8.29	20.09	
0.376364	8.34	20.09	
0.377644	8.38	20.09	
0.378644	8.45	20.09	
0.379651	8.45	20.09	
0.380518	8.51	20.09	
0.382409	8.53	20.09	
0.383583	8.56	20.09	
0.384911	8.6	20.09	
0.385802	8.65	20.09	
0.386698	8.63	20.09	
0.387447	8.68	20.09	
0.389105	8.76	20.09	
0.390625	8.76	20.09	
0.391543	8.76	20.09	
0.392465	8.89	20.09	
0.393701	8.86	20.09	
0.394633	8.91	20.09	
0.395726	8.94	20.09	
0.397141	9.01	20.09	
0.398406	9.02	20.09	
0.39968	9.07	20.09	
0.400481	9.05	20.09	
0.401123	9.03	20.09	
0.402414	9.04	20.09	
0.403388	9.08	20.09	
0.404694	9.15	20.09	
0.405515	9.16	20.09	
0.406835	9.17	20.09	
0.40833	9.2	20.09	
0.4095	9.21	20.09	
0.410678	9.26	20.09	
0.411523	9.29	20.09	
0.412541	9.33	20.09	
0.413736	9.34	20.09	
0.414766	9.37	20.09	
0.4158	9.4	20.09	
0.41684	9.42	20.09	
0.41806	9.43	20.09	
0.41876	9.45	20.09	
0.419815	9.43	20.09	
0.420521	9.49	20.09	
0.421408	9.49	20.09	
0.422119	9.51	20.09	
0.424088	9.53	20.09	
0.425532	9.53	20.09	
0.426985	9.56	20.09	
0.428266	9.57	20.09	
0.429185	9.6	20.09	
0.430849	9.66	20.09	
0.432152	9.68	20.09	
0.433276	9.73	20.09	
0.434216	9.76	20.09	
0.434594	9.78	20.09	
0.43573	9.82	20.09	
0.436681	9.85	20.09	
0.437445	9.89	20.09	
0.438404	9.95	20.09	
0.439754	10	20.09	
0.441306	10.03	20.09	
0.442674	10.07	20.09	
0.44405	10.11	20.09	
0.445236	10.15	20.09	
0.446229	10.17	20.09	
0.446828	10.2	20.09	
0.447828	10.24	20.09	
0.44843	10.27	20.09	
0.450045	10.3	20.09	
0.450857	10.33	20.09	
0.451875	10.36	20.09	
0.453104	10.37	20.09	
0.453926	10.39	20.09	
