0.881057	22.5	20.09	5.4	
0.880282	22.46	20.09	5.5	
0.878735	22.44	20.09	5.6	
0.877193	22.41	20.09	5.7	
0.874891	22.39	20.09	5.8	
0.876424	22.35	20.09	5.9	
0.874126	22.33	20.09	6	
0.8726	22.3	20.09	6.1	
0.87108	22.26	20.09	6.2	
0.869565	22.24	20.09	6.3	
0.867303	22.21	20.09	6.4	
0.86881	22.22	20.09	6.5	
0.868056	22.2	20.09	6.6	
0.866551	22.19	20.09	6.7	
0.868056	22.16	20.09	6.8	
0.865052	22.1	20.09	6.9	
0.865801	22.07	20.09	7	
0.864304	22.03	20.09	7.1	
0.864304	21.99	20.09	7.2	
0.862813	21.97	20.09	7.3	
0.860585	21.93	20.09	7.4	
0.860585	21.88	20.09	7.5	
0.858369	21.84	20.09	7.6	
0.859107	21.81	20.09	7.7	
0.857633	21.72	20.09	7.8	
0.856898	21.61	20.09	7.9	
0.855432	21.78	20.09	8	
0.854701	21.79	20.09	8.1	
0.854701	21.74	20.09	8.2	
0.852515	21.73	20.09	8.3	
0.852515	21.72	20.09	8.4	
0.852515	21.71	20.09	8.5	
0.851789	21.69	20.09	8.6	
0.85034	21.67	20.09	8.7	
0.849618	21.62	20.09	8.8	
0.848896	21.61	20.09	8.9	
0.84674	21.56	20.09	9	
0.84674	21.48	20.09	9.1	
0.844595	21.5	20.09	9.2	
0.844595	21.49	20.09	9.3	
0.841751	21.4	20.09	9.4	
0.84246	21.37	20.09	9.5	
0.841751	21.37	20.09	9.6	
0.841043	21.34	20.09	9.7	
0.839631	21.33	20.09	9.8	
0.838926	21.29	20.09	9.9	
0.838223	21.24	20.09	10	
0.83612	21.24	20.09	10.1	
0.83612	21.25	20.09	10.2	
0.835422	21.24	20.09	10.3	
0.834028	21.21	20.09	10.4	
0.834725	21.19	20.09	10.5	
0.832639	21.16	20.09	10.6	
0.832639	21.13	20.09	10.7	
0.831255	21.12	20.09	10.8	
0.830565	21.05	20.09	10.9	
0.829187	21.04	20.09	11	
0.8285	20.96	20.09	11.1	
0.827815	20.92	20.09	11.2	
0.825764	20.91	20.09	11.3	
0.824402	20.84	20.09	11.4	
0.823045	20.85	20.09	11.5	
0.821693	20.85	20.09	11.6	
0.823045	20.85	20.09	11.7	
0.820345	20.8	20.09	11.8	
0.819672	20.81	20.09	11.9	
0.820345	20.8	20.09	12	
0.817661	20.73	20.09	12.1	
0.817661	20.71	20.09	12.2	
0.816327	20.7	20.09	12.3	
0.816993	20.67	20.09	12.4	
0.816327	20.61	20.09	12.5	
0.814332	20.6	20.09	12.6	
0.81367	20.53	20.09	12.7	
0.811688	20.5	20.09	12.8	
0.81103	20.46	20.09	12.9	
0.810373	20.46	20.09	13	
0.809717	20.45	20.09	13.1	
0.808407	20.41	20.09	13.2	
0.808407	20.39	20.09	13.3	
0.808407	20.4	20.09	13.4	
0.807103	20.36	20.09	13.5	
0.805802	20.34	20.09	13.6	
0.804505	20.31	20.09	13.7	
0.803859	20.29	20.09	13.8	
0.803213	20.31	20.09	13.9	
0.802568	20.3	20.09	14	
0.802568	20.27	20.09	14.1	
0.800641	20.23	20.09	14.2	
0.800641	20.18	20.09	14.3	
0.8	20.15	20.09	14.4	
0.798085	20.13	20.09	14.5	
0.798085	20.1	20.09	14.6	
0.796178	20.06	20.09	14.7	
0.795545	20.04	20.09	14.8	
0.794281	20.01	20.09	14.9	
0.793021	19.99	20.09	15	
0.793651	19.97	20.09	15.1	
