1.129,22.65,25.16
1.128,22.65,25.16
1.129,22.65,25.16
1.128,22.65,25.16
1.13,22.65,25.16
1.129,22.65,25.16
1.129,22.65,25.16
1.129,22.65,25.16
1.129,22.65,25.16
1.129,22.65,25.16
1.129,22.65,25.16
1.129,22.65,25.16
1.128,22.65,25.16
1.13,22.65,25.16
1.128,22.65,25.16
1.128,22.65,25.16
1.129,22.65,25.16
1.131,22.65,25.16
1.128,22.65,25.16
1.129,22.65,25.16
1.127,22.65,25.16
1.13,22.65,25.16
1.13,22.65,25.16
1.13,22.65,25.16
1.13,22.65,25.16
1.131,22.65,25.16
1.129,22.65,25.16
1.131,22.65,25.16
1.13,22.65,25.16
1.129,22.65,25.16
1.129,22.65,25.16
1.129,22.65,25.16
1.129,22.65,25.16
1.128,22.65,25.16
1.13,22.65,25.16
1.131,22.65,25.16
1.131,22.65,25.16
1.129,22.65,25.16
1.132,22.65,25.16
1.134,22.65,25.16
1.135,22.65,25.16
1.136,22.65,25.16
1.138,22.65,25.16
1.14,22.65,25.16
1.14,22.65,25.16
1.14,22.65,25.16
1.142,22.65,25.16
1.144,22.67,25.16
1.145,22.66,25.16
1.146,22.64,25.16
1.146,22.66,25.16
1.147,22.66,25.16
1.15,22.64,25.16
1.15,22.62,25.16
1.15,22.59,25.16
1.152,22.58,25.16
1.153,22.56,25.16
1.154,22.51,25.16
1.156,22.47,25.16
1.157,22.46,25.16
1.159,22.45,25.16
1.16,22.43,25.16
1.16,22.41,25.16
1.161,22.36,25.16
1.164,22.33,25.16
1.165,22.31,25.16
1.165,22.3,25.16
1.167,22.28,25.16
1.17,22.25,25.16
1.167,22.23,25.16
1.171,22.22,25.16
1.17,22.23,25.16
1.173,22.19,25.16
1.174,22.16,25.16
1.175,22.11,25.16
1.177,22.04,25.16
1.177,21.99,25.16
1.18,21.97,25.16
1.18,21.94,25.16
1.181,21.87,25.16
1.183,21.86,25.16
1.184,21.83,25.16
1.186,21.68,25.16
1.189,21.73,25.16
1.19,21.79,25.16
1.189,21.77,25.16
1.192,21.73,25.16
1.193,21.71,25.16
1.194,21.71,25.16
1.195,21.71,25.16
1.196,21.69,25.16
1.197,21.63,25.16
1.197,21.62,25.16
1.199,21.58,25.16
1.2,21.54,25.16
1.202,21.52,25.16
1.205,21.51,25.16
1.205,21.48,25.16
1.207,21.4,25.16
1.207,21.39,25.16
1.208,21.37,25.16
1.211,21.34,25.16
1.212,21.34,25.16
1.214,21.32,25.16
1.215,21.26,25.16
1.216,21.24,25.16
1.216,21.26,25.16
1.217,21.24,25.16
1.219,21.24,25.16
1.219,21.24,25.16
1.218,21.24,25.16
1.218,21.25,25.16
1.218,21.26,25.16
1.217,21.27,25.16
1.218,21.27,25.16
1.217,21.26,25.16
1.219,21.21,25.16
1.219,21.2,25.16
1.219,21.18,25.16
1.219,21.17,25.16
1.221,21.16,25.16
1.221,21.1,25.16
1.225,21.07,25.16
1.225,21.04,25.16
1.227,21.04,25.16
1.23,20.96,25.16
1.231,20.93,25.16
1.23,20.92,25.16
1.233,20.85,25.16
1.235,20.85,25.16
1.236,20.87,25.16
1.236,20.84,25.16
1.238,20.81,25.16
1.24,20.81,25.16
1.241,20.8,25.16
1.241,20.78,25.16
1.243,20.73,25.16
1.242,20.74,25.16
1.243,20.71,25.16
1.246,20.69,25.16
1.246,20.67,25.16
1.246,20.67,25.16
1.249,20.64,25.16
1.249,20.59,25.16
1.251,20.54,25.16
1.25,20.52,25.16
1.252,20.5,25.16
1.254,20.49,25.16
1.256,20.45,25.16
1.256,20.44,25.16
1.258,20.41,25.16
1.258,20.41,25.16
1.259,20.39,25.16
1.259,20.36,25.16
1.261,20.36,25.16
1.261,20.33,25.16
1.263,20.29,25.16
1.264,20.29,25.16
1.264,20.29,25.16
1.265,20.3,25.16
1.266,20.3,25.16
1.267,20.28,25.16
1.268,20.25,25.16
1.271,20.23,25.16
1.271,20.19,25.16
1.272,20.16,25.16
1.273,20.13,25.16
1.274,20.12,25.16
1.276,20.08,25.16
1.278,20.06,25.16
1.278,20.03,25.16
1.281,20.01,25.16
1.282,19.99,25.16
1.283,19.98,25.16
1.283,19.96,25.16
1.284,19.97,25.16
1.286,19.98,25.16
1.286,19.98,25.16
1.287,19.92,25.16
1.288,19.9,25.16
1.291,19.9,25.16
1.29,19.9,25.16
1.291,19.85,25.16
1.293,19.82,25.16
1.294,19.79,25.16
1.295,19.79,25.16
1.296,19.8,25.16
1.297,19.78,25.16
1.299,19.75,25.16
1.3,19.7,25.16
1.299,19.7,25.16
1.302,19.68,25.16
1.304,19.6,25.16
1.306,19.58,25.16
1.307,19.55,25.16
1.309,19.51,25.16
1.309,19.46,25.16
1.311,19.48,25.16
1.313,19.43,25.16
1.317,19.42,25.16
1.318,19.4,25.16
1.318,19.38,25.16
1.319,19.39,25.16
1.32,19.38,25.16
1.321,19.34,25.16
1.321,19.33,25.16
1.323,19.32,25.16
1.321,19.32,25.16
1.324,19.32,25.16
1.323,19.3,25.16
1.326,19.25,25.16
1.326,19.22,25.16
1.328,19.2,25.16
1.328,19.17,25.16
1.333,19.14,25.16
1.333,19.14,25.16
1.335,19.09,25.16
1.337,19.07,25.16
1.339,19.05,25.16
1.341,19.03,25.16
1.343,19.01,25.16
1.343,18.92,25.16
1.347,18.96,25.16
1.349,18.93,25.16
1.351,18.91,25.16
1.35,18.9,25.16
1.351,18.91,25.16
1.353,18.89,25.16
1.353,18.88,25.16
1.353,18.88,25.16
1.357,18.84,25.16
1.356,18.85,25.16
